event_id,timestamp,source_type,src_ip,dst_ip,protocol,url,url_length,url_has_ip,url_has_at_symbol,url_has_redirect,url_class,url_risk_score,file_type,file_size_kb,file_entropy,file_class,malware_risk_score,process_count,failed_logins,packets,bytes_in,bytes_out,network_activity,network_anomaly_score,unusual_login,large_outbound_transfer,attack_detected,possible_data_exfiltration,abnormal_activity,severity,incident_type,threat_tactic,human_approval_required,recommended_action
EVT-008012,2026-03-25 10:45:00,email,10.0.101.186,172.16.224.160,HTTP,https://example-safe.test/update,50,0,0,0,benign,0.084,pdf,13845,6.174,malicious,0.972,66,1,971,30966,72498,dos,0.893,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-008013,2026-03-25 11:00:00,browser,10.0.202.30,172.16.209.226,TCP,https://example-safe.test/update,117,0,0,0,phishing,0.869,dll,41412,3.224,malicious,0.945,19,3,4580,63368,76255,ddos,0.954,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008014,2026-03-25 11:15:00,network,10.0.214.124,172.16.35.249,TCP,https://example-safe.test/account,55,0,0,1,benign,0.073,none,3776,6.751,malicious,0.922,36,2,2501,6923,11968,infiltration,0.934,0,0,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-008015,2026-03-25 11:30:00,browser,10.0.56.94,172.16.185.231,HTTP,https://example-safe.test/update,35,0,0,0,phishing,0.889,doc,25579,4.517,benign,0.006,95,2,3515,62484,29865,infiltration,0.918,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-008016,2026-03-25 11:45:00,email,10.0.32.78,172.16.189.85,HTTPS,https://example-safe.test/login,71,0,0,0,malicious,0.912,dll,24561,6.2,malicious,0.956,85,3,178,29731,1706,normal,0.058,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-008017,2026-03-25 12:00:00,server,10.0.23.17,172.16.32.226,DNS,https://example-safe.test/download,66,0,1,0,phishing,0.896,pdf,38875,4.786,suspicious,0.609,6,1,4357,40797,8515,port_scan,0.707,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-008018,2026-03-25 12:15:00,network,10.0.122.228,172.16.226.8,TCP,https://example-safe.test/verify,78,0,0,1,phishing,0.856,dll,30471,2.057,malicious,0.965,33,4,1163,37753,2901,ddos,0.929,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008019,2026-03-25 12:30:00,server,10.0.221.152,172.16.208.163,HTTP,https://example-safe.test/login,33,0,0,0,phishing,0.849,dll,35635,2.03,benign,0.023,89,3,2649,50766,80182,infiltration,0.931,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-008020,2026-03-25 12:45:00,email,10.0.175.139,172.16.23.253,TCP,https://example-safe.test/login,103,0,0,0,suspicious,0.495,pdf,19219,7.935,benign,0.039,9,2,1135,80602,71095,normal,0.029,0,0,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-008021,2026-03-25 13:00:00,server,10.0.41.15,172.16.214.223,DNS,https://example-safe.test/download,102,0,0,1,phishing,0.851,exe,34551,3.218,benign,0.026,87,2,397,38073,91323,port_scan,0.727,0,1,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-008022,2026-03-25 13:15:00,email,10.0.214.91,172.16.93.166,UDP,https://example-safe.test/update,61,0,0,0,malicious,0.951,exe,12669,7.145,benign,0.008,46,2,4356,95649,65334,infiltration,0.972,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-008023,2026-03-25 13:30:00,server,10.0.52.162,172.16.19.182,UDP,https://example-safe.test/account,48,1,0,0,malicious,0.962,exe,49312,3.369,malicious,0.914,39,2,2729,90741,69544,normal,0.053,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-008024,2026-03-25 13:45:00,browser,10.0.60.57,172.16.45.36,HTTPS,https://example-safe.test/update,112,0,0,0,benign,0.054,none,1583,4.712,malicious,0.951,92,4,4285,95565,10815,port_scan,0.691,0,0,1,0,0,medium,network_attack,Execution,1,Increase monitoring
EVT-008025,2026-03-25 14:00:00,browser,10.0.33.149,172.16.177.188,HTTPS,https://example-safe.test/update,44,0,0,0,benign,0.072,js,9619,7.905,suspicious,0.619,56,2,1465,65329,72981,infiltration,0.984,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-008026,2026-03-25 14:15:00,email,10.0.152.20,172.16.56.201,UDP,https://example-safe.test/download,58,0,0,0,benign,0.007,js,36085,2.805,malicious,0.957,62,3,2615,91127,83886,botnet,0.866,0,1,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-008027,2026-03-25 14:30:00,browser,10.0.113.68,172.16.64.62,DNS,https://example-safe.test/download,118,1,0,0,malicious,0.908,doc,11149,5.322,benign,0.003,92,5,22,14289,86136,normal,0.003,0,1,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-008028,2026-03-25 14:45:00,server,10.0.101.101,172.16.227.59,HTTP,https://example-safe.test/download,20,0,0,0,benign,0.112,js,8140,4.169,malicious,0.987,27,0,3180,70673,14610,normal,0.02,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-008029,2026-03-25 15:00:00,server,10.0.188.174,172.16.1.97,HTTP,https://example-safe.test/update,112,0,0,0,phishing,0.879,js,21542,5.421,malicious,0.94,103,2,3565,93519,39293,normal,0.008,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-008030,2026-03-25 15:15:00,network,10.0.33.31,172.16.209.249,DNS,https://example-safe.test/home,51,0,0,0,malicious,0.973,zip,5589,5.147,malicious,0.901,64,2,4136,19012,8706,infiltration,0.921,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-008031,2026-03-25 15:30:00,email,10.0.162.22,172.16.218.77,HTTP,https://example-safe.test/update,107,0,0,0,benign,0.014,none,17615,2.782,suspicious,0.596,54,4,569,69177,61940,data_exfiltration,0.962,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-008032,2026-03-25 15:45:00,browser,10.0.106.30,172.16.5.147,HTTPS,https://example-safe.test/verify,105,0,0,0,phishing,0.897,js,12015,5.406,suspicious,0.626,41,4,969,38705,52469,botnet,0.884,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008033,2026-03-25 16:00:00,email,10.0.5.169,172.16.58.57,HTTP,https://example-safe.test/download,27,0,0,0,benign,0.076,none,16417,4.173,malicious,0.963,115,1,2673,45573,55376,port_scan,0.672,0,0,1,0,0,medium,network_attack,Execution,1,Increase monitoring
EVT-008034,2026-03-25 16:15:00,browser,10.0.173.215,172.16.170.73,HTTP,https://example-safe.test/verify,74,0,0,0,benign,0.002,pdf,41991,3.545,benign,0.012,102,3,2511,94794,66029,normal,0.077,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-008035,2026-03-25 16:30:00,network,10.0.61.117,172.16.134.85,HTTPS,https://example-safe.test/update,46,0,0,0,malicious,0.972,zip,33153,2.839,malicious,0.934,14,1,410,84933,43044,ddos,0.906,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008036,2026-03-25 16:45:00,server,10.0.13.252,172.16.241.22,TCP,https://example-safe.test/update,55,1,0,0,benign,0.062,none,3045,6.001,malicious,0.987,35,1,2526,52411,84272,normal,0.029,0,1,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-008037,2026-03-25 17:00:00,server,10.0.252.137,172.16.53.57,UDP,https://example-safe.test/download,94,1,0,1,benign,0.0,doc,41646,6.311,benign,0.023,46,3,393,80870,48692,dos,0.957,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-008038,2026-03-25 17:15:00,endpoint,10.0.206.209,172.16.126.103,HTTP,https://example-safe.test/account,118,0,0,0,suspicious,0.555,dll,9533,6.905,malicious,0.926,23,1,2960,37160,85471,dos,0.878,0,1,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-008039,2026-03-25 17:30:00,email,10.0.163.18,172.16.112.51,UDP,https://example-safe.test/account,120,1,0,0,benign,0.034,pdf,31593,6.908,malicious,0.93,101,0,555,65239,12182,port_scan,0.753,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-008040,2026-03-25 17:45:00,browser,10.0.127.140,172.16.5.150,UDP,https://example-safe.test/download,23,0,1,1,suspicious,0.562,js,31772,7.971,suspicious,0.59,96,3,4398,93254,75227,data_exfiltration,0.996,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-008041,2026-03-25 18:00:00,endpoint,10.0.119.169,172.16.251.114,DNS,https://example-safe.test/login,31,1,1,0,suspicious,0.567,js,36430,3.446,suspicious,0.632,110,5,960,2399,36084,normal,0.0,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-008042,2026-03-25 18:15:00,email,10.0.144.222,172.16.135.64,DNS,https://example-safe.test/verify,111,0,0,0,benign,0.062,exe,18317,5.395,malicious,0.976,42,3,3336,32237,74532,ddos,1.0,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-008043,2026-03-25 18:30:00,browser,10.0.13.124,172.16.185.26,DNS,https://example-safe.test/account,120,0,0,0,benign,0.042,none,10023,5.426,benign,0.042,75,4,868,61000,40879,normal,0.047,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-008044,2026-03-25 18:45:00,network,10.0.146.76,172.16.25.69,TCP,https://example-safe.test/home,21,0,0,1,malicious,0.949,pdf,44708,5.217,benign,0.1,6,5,447,48926,73363,ddos,0.892,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008045,2026-03-25 19:00:00,email,10.0.118.98,172.16.160.8,TCP,https://example-safe.test/login,62,0,0,0,phishing,0.885,zip,32171,4.121,malicious,0.973,72,2,2109,14428,99395,dos,0.885,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-008046,2026-03-25 19:15:00,browser,10.0.179.33,172.16.9.54,UDP,https://example-safe.test/account,109,0,0,0,benign,0.044,none,47439,3.069,suspicious,0.668,29,1,4691,46242,27474,normal,0.041,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-008047,2026-03-25 19:30:00,server,10.0.198.82,172.16.220.20,UDP,https://example-safe.test/login,56,0,1,0,malicious,0.923,doc,10936,5.454,malicious,0.948,77,0,2011,22364,21909,normal,0.063,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-008048,2026-03-25 19:45:00,email,10.0.67.54,172.16.196.195,UDP,https://example-safe.test/update,91,0,0,0,benign,0.055,exe,10398,2.894,benign,0.039,9,2,2102,69238,96185,normal,0.071,0,1,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-008049,2026-03-25 20:00:00,browser,10.0.6.36,172.16.172.169,UDP,https://example-safe.test/verify,71,0,0,0,suspicious,0.545,dll,39531,2.072,benign,0.02,115,1,1985,77650,83449,normal,0.036,0,1,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-008050,2026-03-25 20:15:00,server,10.0.241.55,172.16.170.139,HTTPS,https://example-safe.test/update,43,0,0,0,benign,0.045,zip,6148,5.967,malicious,0.962,35,1,3989,99427,91743,ddos,0.876,0,1,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-008051,2026-03-25 20:30:00,server,10.0.127.178,172.16.112.221,UDP,https://example-safe.test/update,115,0,0,0,benign,0.041,dll,15143,4.635,benign,0.034,12,0,4291,88356,59566,normal,0.038,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-008052,2026-03-25 20:45:00,endpoint,10.0.214.71,172.16.127.171,DNS,https://example-safe.test/login,46,0,0,1,benign,0.045,js,45198,7.766,malicious,1.0,22,2,3029,12296,6026,port_scan,0.727,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-008053,2026-03-25 21:00:00,browser,10.0.94.194,172.16.214.136,UDP,https://example-safe.test/home,79,0,0,0,suspicious,0.534,exe,6935,4.053,malicious,0.953,56,1,2669,93823,68158,normal,0.022,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-008054,2026-03-25 21:15:00,endpoint,10.0.224.143,172.16.174.34,DNS,https://example-safe.test/login,25,0,0,1,phishing,0.901,dll,43309,7.949,malicious,0.987,114,2,3726,20895,50217,brute_force,0.818,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008055,2026-03-25 21:30:00,endpoint,10.0.22.49,172.16.223.68,DNS,https://example-safe.test/update,56,1,0,0,malicious,0.949,exe,15640,2.054,benign,0.039,11,3,1686,15501,73574,ddos,0.945,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008056,2026-03-25 21:45:00,network,10.0.166.136,172.16.143.146,UDP,https://example-safe.test/account,35,0,0,0,benign,0.052,doc,11233,2.352,suspicious,0.615,79,2,4014,50583,60044,normal,0.056,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-008057,2026-03-25 22:00:00,endpoint,10.0.136.231,172.16.139.219,UDP,https://example-safe.test/home,90,0,0,0,benign,0.032,js,20480,5.98,malicious,0.968,79,6,4841,85811,61409,dos,0.944,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-008058,2026-03-25 22:15:00,endpoint,10.0.100.212,172.16.147.242,HTTP,https://example-safe.test/update,39,0,0,0,benign,0.023,doc,28546,5.81,benign,0.05,84,2,2302,13287,7257,web_attack,0.843,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-008059,2026-03-25 22:30:00,network,10.0.37.200,172.16.73.25,DNS,https://example-safe.test/verify,35,0,0,1,phishing,0.877,dll,26889,5.254,benign,0.039,47,0,3297,24945,78008,normal,0.0,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-008060,2026-03-25 22:45:00,network,10.0.78.212,172.16.150.252,UDP,https://example-safe.test/account,54,0,0,0,phishing,0.897,js,2277,3.157,benign,0.0,26,3,1741,63045,5527,ddos,0.91,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008061,2026-03-25 23:00:00,email,10.0.121.227,172.16.215.190,UDP,https://example-safe.test/verify,128,1,0,0,phishing,0.906,js,37252,2.57,benign,0.062,27,2,105,18129,50416,normal,0.009,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-008062,2026-03-25 23:15:00,endpoint,10.0.153.210,172.16.165.138,HTTP,https://example-safe.test/update,50,0,0,1,benign,0.068,pdf,31712,2.359,malicious,0.913,37,2,4556,99631,8897,normal,0.051,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-008063,2026-03-25 23:30:00,server,10.0.182.239,172.16.81.52,HTTPS,https://example-safe.test/download,65,0,0,0,suspicious,0.526,js,23696,6.646,malicious,0.996,32,1,1187,56292,96352,brute_force,0.835,0,1,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-008064,2026-03-25 23:45:00,network,10.0.21.101,172.16.77.68,DNS,https://example-safe.test/account,126,0,0,0,benign,0.051,js,18515,7.28,malicious,0.973,71,1,1580,85637,42087,normal,0.049,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-008065,2026-03-26 00:00:00,browser,10.0.127.239,172.16.224.28,DNS,https://example-safe.test/login,65,0,0,0,suspicious,0.548,none,37418,6.925,suspicious,0.606,97,2,1434,10328,36089,web_attack,0.814,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-008066,2026-03-26 00:15:00,email,10.0.187.159,172.16.158.174,HTTP,https://example-safe.test/verify,19,0,0,0,benign,0.068,dll,2799,2.9,malicious,0.961,109,2,3375,38686,95373,normal,0.042,0,1,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-008067,2026-03-26 00:30:00,email,10.0.6.170,172.16.168.149,HTTPS,https://example-safe.test/login,43,0,0,0,phishing,0.893,zip,8274,6.679,benign,0.072,78,0,1896,35578,78722,normal,0.039,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-008068,2026-03-26 00:45:00,endpoint,10.0.119.180,172.16.143.131,TCP,https://example-safe.test/update,34,0,0,1,benign,0.034,dll,1784,7.884,suspicious,0.633,100,3,4014,94394,45599,brute_force,0.784,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-008069,2026-03-26 01:00:00,server,10.0.175.212,172.16.81.207,HTTP,https://example-safe.test/home,21,0,0,0,benign,0.059,none,10480,5.687,suspicious,0.561,92,1,583,74690,37583,brute_force,0.787,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-008070,2026-03-26 01:15:00,network,10.0.156.233,172.16.97.197,UDP,https://example-safe.test/verify,26,0,1,0,phishing,0.894,doc,4101,4.302,malicious,0.901,79,1,3415,43115,65586,ddos,0.912,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008071,2026-03-26 01:30:00,browser,10.0.164.128,172.16.8.137,UDP,https://example-safe.test/verify,27,0,0,0,benign,0.058,zip,1374,2.563,malicious,0.974,91,0,2914,99319,789,normal,0.0,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-008072,2026-03-26 01:45:00,endpoint,10.0.40.218,172.16.122.90,UDP,https://example-safe.test/home,86,0,0,0,benign,0.049,zip,826,3.815,malicious,0.96,12,2,2056,54801,2396,web_attack,0.886,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-008073,2026-03-26 02:00:00,server,10.0.141.177,172.16.130.165,TCP,https://example-safe.test/home,55,0,0,0,malicious,0.944,dll,7113,5.516,malicious,0.945,40,1,4328,54065,85700,data_exfiltration,0.938,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-008074,2026-03-26 02:15:00,endpoint,10.0.132.98,172.16.254.228,UDP,https://example-safe.test/home,66,0,0,0,phishing,0.87,exe,17062,4.51,malicious,0.963,13,2,1505,50408,18455,port_scan,0.722,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-008075,2026-03-26 02:30:00,endpoint,10.0.251.122,172.16.140.19,TCP,https://example-safe.test/update,57,0,0,1,malicious,1.0,none,37327,5.079,benign,0.015,35,1,1644,91100,644,botnet,0.866,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-008076,2026-03-26 02:45:00,email,10.0.101.64,172.16.27.152,HTTP,https://example-safe.test/home,66,0,0,1,benign,0.02,none,45940,6.102,malicious,0.972,66,1,4126,72706,66970,brute_force,0.785,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-008077,2026-03-26 03:00:00,browser,10.0.98.80,172.16.194.16,TCP,https://example-safe.test/download,103,0,0,0,phishing,0.927,pdf,41229,4.591,suspicious,0.579,43,1,905,87259,51337,normal,0.028,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-008078,2026-03-26 03:15:00,browser,10.0.23.186,172.16.2.149,UDP,https://example-safe.test/verify,122,1,0,0,phishing,0.927,doc,33544,3.164,benign,0.036,60,1,2074,49489,97782,normal,0.0,0,1,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-008079,2026-03-26 03:30:00,browser,10.0.87.143,172.16.10.186,DNS,https://example-safe.test/update,36,0,1,0,benign,0.017,doc,4862,2.464,benign,0.052,111,3,131,36536,70921,normal,0.044,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-008080,2026-03-26 03:45:00,browser,10.0.89.93,172.16.106.17,UDP,https://example-safe.test/update,54,0,0,0,phishing,0.864,dll,34874,4.512,suspicious,0.584,115,1,747,27850,89169,data_exfiltration,0.984,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-008081,2026-03-26 04:00:00,network,10.0.100.127,172.16.204.7,TCP,https://example-safe.test/download,114,0,0,0,benign,0.042,zip,9140,7.282,benign,0.028,12,0,789,48509,96688,normal,0.064,0,1,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-008082,2026-03-26 04:15:00,network,10.0.79.101,172.16.201.46,TCP,https://example-safe.test/download,66,0,0,1,benign,0.035,none,36864,6.076,benign,0.037,44,1,4003,48529,34632,dos,0.934,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-008083,2026-03-26 04:30:00,browser,10.0.99.174,172.16.178.10,HTTPS,https://example-safe.test/login,23,0,0,1,benign,0.035,js,48084,3.41,suspicious,0.606,54,2,3404,3634,83857,normal,0.09,0,1,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
